"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_employment_x_weekend","Working","Weekday",NA,NA,12.245264309343,2.69296312151171,174.613775182516,6.93031687989699,17.5602117387891
"emm_employment_x_weekend","Student","Weekday",NA,NA,9.99846842580778,3.07210009025258,175.503906757012,3.93545461027122,16.0614822413444
"emm_employment_x_weekend","Retired","Weekday",NA,NA,13.5344911353415,2.79778039279596,176.593288202852,8.01310373843838,19.0558785322445
"emm_employment_x_weekend","Not Working","Weekday",NA,NA,12.5874214815919,1.58054088733818,144.010221847383,9.4633656521606,15.7114773110232
"emm_employment_x_weekend","Working","Weekend",NA,NA,13.1948668139278,2.24134936325314,176.900050772352,8.7716425689769,17.6180910588786
"emm_employment_x_weekend","Student","Weekend",NA,NA,8.31839352908831,2.93725602467635,176.741521246547,2.52178612067875,14.1150009374979
"emm_employment_x_weekend","Retired","Weekend",NA,NA,11.0007906284348,3.31627369369966,176.716311358482,4.45619410561841,17.5453871512512
"emm_employment_x_weekend","Not Working","Weekend",NA,NA,12.8740820461119,1.58733735601075,176.65877457689,9.74149805941232,16.0066660328114
"emm_employment_main","Working",NA,NA,NA,12.7309388727566,1.80168775514691,176.615115557878,9.17533186095029,16.2865458845629
"emm_employment_main","Student",NA,NA,NA,9.13919347863065,2.23722480696399,175.802366254038,4.72391902706304,13.5544679301983
"emm_employment_main","Retired",NA,NA,NA,12.2386290440228,2.205587739435,176.696452970625,7.88594456487245,16.5913135231731
"emm_employment_main","Not Working",NA,NA,NA,12.7340341367281,1.1134663467812,166.215099730697,10.5356741000065,14.9323941734496
"emm_weekend_main",NA,"Weekday",NA,NA,12.3039118473818,1.45400391397264,152.410889849633,9.4313072866323,15.1765164081314
"emm_weekend_main",NA,"Weekend",NA,NA,12.1741764791586,1.42223896357517,176.880954767744,9.36743575118993,14.9809172071274
"emm_sex_main",NA,NA,"Female",NA,11.6579519843283,2.23307253494745,175.979612811402,7.2509030118738,16.0650009567828
"emm_sex_main",NA,NA,"I prefer not to answer",NA,13.2189802952228,1.83093985168657,176.640826124577,9.6056482850416,16.8323123054039
"emm_sex_main",NA,NA,"Intersex",NA,11.887824083432,1.96688130029094,174.443979597117,8.005876487134,15.7697716797299
"emm_sex_main",NA,NA,"Male",NA,11.1229224178041,1.7430778253693,176.462046534412,7.68296074416928,14.562884091439
"emm_sex_main",NA,NA,"No matching concept",NA,12.7761942228158,1.85915610733688,169.064095347763,9.10604335387063,16.4463450917609
"emm_sex_main",NA,NA,"PMI: Skip",NA,13.4731188636922,2.42186787301696,176.584581177237,8.69358887105617,18.2526488563282
"emm_sex_main",NA,NA,"Sex At Birth: Sex At Birth None Of These",NA,12.7753026009821,2.3208419401617,176.198858820721,8.19507700963478,17.3555281923295
"emm_month_main",NA,NA,NA,"01",11.9564503568302,2.72369186795139,176.287545224405,6.58121149084709,17.3316892228134
"emm_month_main",NA,NA,NA,"02",12.3330390933225,2.12856811022679,176.49726741005,8.13231866449272,16.5337595221523
"emm_month_main",NA,NA,NA,"03",11.9191582313139,2.2338357170019,115.649104309538,7.49462363405893,16.3436928285688
"emm_month_main",NA,NA,NA,"04",14.5714053257311,2.47721139960156,176.627246720654,9.68266363135063,19.4601470201115
"emm_month_main",NA,NA,NA,"05",12.093954645404,3.17797438660979,176.873825557351,5.82232740958247,18.3655818812256
"emm_month_main",NA,NA,NA,"06",14.5512818617242,3.24038597962019,176.606872540289,8.15642082824897,20.9461428951995
"emm_month_main",NA,NA,NA,"07",10.8461611047485,2.60453998020448,176.084211981829,5.70602890780159,15.9862933016954
"emm_month_main",NA,NA,NA,"08",14.4896638935901,2.73718728932925,148.375745435164,9.08075942859296,19.8985683585872
"emm_month_main",NA,NA,NA,"09",11.67382201829,2.3291528036611,176.139848321453,7.0771841313356,16.2704599052443
"emm_month_main",NA,NA,NA,"10",12.50307879797,2.45031281632018,176.446546228511,7.66738691636485,17.3387706795752
"emm_month_main",NA,NA,NA,"11",12.768638807247,1.98737859544143,176.577260143773,8.84656757174788,16.6907100427462
"emm_month_main",NA,NA,NA,"12",8.59104019481155,2.54649814411308,176.311624659735,3.56550003109931,13.6165803585238
"emm_month_x_weekend",NA,"Weekday",NA,"01",11.9931637668748,2.9212201956122,174.21729604647,6.22762683263174,17.7587007011179
"emm_month_x_weekend",NA,"Weekday",NA,"02",12.3697525033671,2.33468922919948,172.469798265149,7.7615100375225,16.9779949692117
"emm_month_x_weekend",NA,"Weekday",NA,"03",11.9558716413584,2.46091610811879,92.517128750974,7.06864380693432,16.8430994757825
