"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_employment_x_weekend","Working","Weekday",NA,NA,24.4172064715222,2.45139223302424,164.310822451103,19.5769158067729,29.2574971362714
"emm_employment_x_weekend","Student","Weekday",NA,NA,23.334460794427,2.81273347977663,164.524532690338,17.780752895897,28.888168692957
"emm_employment_x_weekend","Retired","Weekday",NA,NA,24.6328642522164,2.54693028627974,165.289919986167,19.6041540401607,29.6615744642722
"emm_employment_x_weekend","Not Working","Weekday",NA,NA,23.884041413789,1.42153096265702,159.703342326241,21.0766179593167,26.6914648682613
"emm_employment_x_weekend","Working","Weekend",NA,NA,23.6187265813059,2.04743045191227,165.325519171799,19.5762452742783,27.6612078883334
"emm_employment_x_weekend","Student","Weekend",NA,NA,28.2496933968619,2.68321933986325,165.241118491976,22.9518798069293,33.5475069867944
"emm_employment_x_weekend","Retired","Weekend",NA,NA,24.0710207984449,3.02668694363858,165.327655917549,18.095079484031,30.0469621128588
"emm_employment_x_weekend","Not Working","Weekend",NA,NA,26.9563662057992,1.44505287727601,165.160585595136,24.1032083612037,29.8095240503947
"emm_employment_main","Working",NA,NA,NA,24.0088236269077,1.64873999551152,164.735387033526,20.7534375170137,27.2642097368018
"emm_employment_main","Student",NA,NA,NA,25.8483583849853,2.05297924480309,164.632751499465,21.7947956850468,29.9019210849237
"emm_employment_main","Retired",NA,NA,NA,24.3455092033409,2.00609903775229,165.403269887569,20.384647066905,28.3063713397768
"emm_employment_main","Not Working",NA,NA,NA,25.4553831013057,1.00831342418401,162.563381737568,23.4643025931789,27.4464636094324
"emm_weekend_main",NA,"Weekday",NA,NA,24.0206890423453,1.31312319283965,160.646343144395,21.4274795054055,26.6138985792851
"emm_weekend_main",NA,"Weekend",NA,NA,26.0450799831761,1.30261936029746,165.389196197942,23.4731735913051,28.6169863750472
"emm_sex_main",NA,NA,"Female",NA,26.5481922970864,2.2238011247477,161.263684322133,22.1566662168807,30.9397183772922
"emm_sex_main",NA,NA,"I prefer not to answer",NA,24.0860319978738,1.66941183978266,165.317218645892,20.7899158108581,27.3821481848896
"emm_sex_main",NA,NA,"Intersex",NA,25.7244295676112,1.78775706335756,164.371479817596,22.1945007305633,29.2543584046591
"emm_sex_main",NA,NA,"Male",NA,26.6398528620595,1.66483917569431,162.217342170372,23.3523018082221,29.9274039158969
"emm_sex_main",NA,NA,"No matching concept",NA,25.3272199190436,1.67885550309013,163.270769019397,22.0121516246447,28.6422882134425
"emm_sex_main",NA,NA,"PMI: Skip",NA,22.2906264446562,2.20233887929739,165.236649924571,17.9422740760509,26.6389788132616
"emm_sex_main",NA,NA,"Sex At Birth: Sex At Birth None Of These",NA,22.3391020154531,2.11095277719239,165.052867899978,18.1711503919094,26.5070536389968
"emm_month_main",NA,NA,NA,"01",26.7431764740002,2.4869594826051,165.155060301433,21.8328442497738,31.6535086982267
"emm_month_main",NA,NA,NA,"02",26.1669844003421,1.94977949490643,164.941923797262,22.3172407830687,30.0167280176155
"emm_month_main",NA,NA,NA,"03",25.9744772633054,1.99832976873331,155.914133346144,22.0271844414862,29.9217700851246
"emm_month_main",NA,NA,NA,"04",24.9172299342498,2.25125962400553,165.389947521656,20.4723176295797,29.3621422389199
"emm_month_main",NA,NA,NA,"05",27.0961983005902,2.9199149527801,165.399683084856,21.3310879003941,32.8613087007864
"emm_month_main",NA,NA,NA,"06",20.2593371180699,2.95117691646975,165.314400633493,14.432480619305,26.0861936168348
"emm_month_main",NA,NA,NA,"07",25.2869945929778,2.38145025127259,164.88346713998,20.5849260003058,29.9890631856499
"emm_month_main",NA,NA,NA,"08",19.3932264379827,2.59280667244441,163.299517045331,14.2734767754305,24.5129761005348
"emm_month_main",NA,NA,NA,"09",24.8580673954853,2.11747763683754,164.958791916322,20.6772152128913,29.0389195780794
"emm_month_main",NA,NA,NA,"10",26.493366233766,2.26093085605309,164.192371568662,22.0291189625,30.957613505032
"emm_month_main",NA,NA,NA,"11",27.091192912571,1.80612607445084,165.312466333149,23.5251449729359,30.6572408522061
"emm_month_main",NA,NA,NA,"12",22.7032031560602,2.31322418352708,165.167846229888,18.1359020641391,27.2705042479813
"emm_month_x_weekend",NA,"Weekday",NA,"01",25.6844432910369,2.66163473294037,164.308128205758,20.4290267385569,30.9398598435169
"emm_month_x_weekend",NA,"Weekday",NA,"02",25.1082512173788,2.12825940452397,163.718449048287,20.905875719011,29.3106267157466
"emm_month_x_weekend",NA,"Weekday",NA,"03",24.9157440803421,2.18844075169285,152.822343227863,20.5922416610336,29.2392464996506
"emm_month_x_weekend",NA,"Weekday",NA,"04",23.8584967512865,2.41952532963354,164.955720831872,19.0812660637365,28.6357274388364
"emm_month_x_weekend",NA,"Weekday",NA,"05",26.0374651176269,3.04880611571819,165.166766315762,20.0178081070983,32.0571221281556
"emm_month_x_weekend",NA,"Weekday",NA,"06",19.2006039351066,3.10056885609571,164.902309668777,13.0786725135895,25.3225353566238
"emm_month_x_weekend",NA,"Weekday",NA,"07",24.2282614100146,2.5302144070362,163.865547309755,19.2322351091504,29.2242877108788
"emm_month_x_weekend",NA,"Weekday",NA,"08",18.3344932550194,2.70848117646556,163.110273155641,12.9862866803406,23.6826998296981
"emm_month_x_weekend",NA,"Weekday",NA,"09",23.799334212522,2.33975826215239,164.172510358832,19.1794367084272,28.4192317166169
"emm_month_x_weekend",NA,"Weekday",NA,"10",25.4346330508027,2.47400936113381,163.301285741452,20.5494606612402,30.3198054403652
"emm_month_x_weekend",NA,"Weekday",NA,"11",26.0324597296077,2.00219242789343,165.002427177404,22.0792400693521,29.9856793898633
"emm_month_x_weekend",NA,"Weekday",NA,"12",21.6444699730969,2.56919274174762,164.484126504483,16.5716210539789,26.7173188922149
"emm_month_x_weekend",NA,"Weekend",NA,"01",27.7088342318677,2.64546184514624,165.489909933615,22.4856278839196,32.9320405798159
"emm_month_x_weekend",NA,"Weekend",NA,"02",27.1326421582096,2.17488437728759,165.404663274959,22.838528814742,31.4267555016772
"emm_month_x_weekend",NA,"Weekend",NA,"03",26.9401350211729,2.20453986837803,161.119526278406,22.5866163070374,31.2936537353084
"emm_month_x_weekend",NA,"Weekend",NA,"04",25.8828876921173,2.43339294980318,165.213023434106,21.0783313819059,30.6874440023287
"emm_month_x_weekend",NA,"Weekend",NA,"05",28.0618560584578,3.06307669384174,165.221543946254,22.014037575326,34.1096745415895
"emm_month_x_weekend",NA,"Weekend",NA,"06",21.2249948759374,3.07920004115444,165.352264265233,15.1453774945732,27.3046122573016
"emm_month_x_weekend",NA,"Weekend",NA,"07",26.2526523508454,2.5892069184784,165.366299717989,21.1404877216905,31.3648169800003
"emm_month_x_weekend",NA,"Weekend",NA,"08",20.3588841958502,2.78259478642909,163.439288814864,14.8644144685459,25.8533539231545
"emm_month_x_weekend",NA,"Weekend",NA,"09",25.8237251533529,2.26847288513485,165.189874977247,21.3447868116399,30.3026634950658
"emm_month_x_weekend",NA,"Weekend",NA,"10",27.4590239916335,2.40783208420163,164.602362056975,22.7048056081737,32.2132423750933
"emm_month_x_weekend",NA,"Weekend",NA,"11",28.0568506704385,2.02637964293899,164.777019291951,24.0558342408456,32.0578671000315
"emm_month_x_weekend",NA,"Weekend",NA,"12",23.6688609139277,2.40726116112952,165.35591526918,18.9159302114857,28.4217916163698
