"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_employment_x_weekend","Working","Weekday",NA,NA,24.7678237894791,2.45139223302424,96.6848559068616,19.9022885027933,29.633359076165
"emm_employment_x_weekend","Student","Weekday",NA,NA,23.0375788978869,2.81273347977663,96.9561672880805,17.4550496718039,28.6201081239698
"emm_employment_x_weekend","Retired","Weekday",NA,NA,24.7136604804299,2.54693028627974,95.9828990726818,19.6580323243174,29.7692886365424
"emm_employment_x_weekend","Not Working","Weekday",NA,NA,23.799507700984,1.42153096265702,93.9747944089589,20.9770147818329,26.6220006201351
"emm_employment_x_weekend","Working","Weekend",NA,NA,24.1756037698239,2.04743045191227,96.80351593245,20.1119169153425,28.2392906243053
"emm_employment_x_weekend","Student","Weekend",NA,NA,28.6935087864607,2.68321933986325,96.9702812473737,23.3680405377362,34.0189770351851
"emm_employment_x_weekend","Retired","Weekend",NA,NA,24.2660696931587,3.02668694363858,96.5631200938045,18.2585906918643,30.273548694453
"emm_employment_x_weekend","Not Working","Weekend",NA,NA,27.1594090906701,1.44505287727601,96.4770551240014,24.2911827998301,30.0276353815102
"emm_employment_main","Working",NA,NA,NA,24.4649326343883,1.64873999551152,96.277332952443,21.1923299164778,27.7375353522988
"emm_employment_main","Student",NA,NA,NA,25.9303063981498,2.05297924480309,96.9983865044707,21.855710034625,30.0049027616746
"emm_employment_main","Retired",NA,NA,NA,24.4847400014439,2.00609903775229,95.8807456618994,20.5026016751944,28.4668783276933
"emm_employment_main","Not Working",NA,NA,NA,25.5179305491441,1.00831342418401,95.6858157457247,23.5163603471394,27.5195007511487
"emm_weekend_main",NA,"Weekday",NA,NA,24.025481727003,1.31312319283965,95.0699824818838,21.4186273412744,26.6323361127316
"emm_weekend_main",NA,"Weekend",NA,NA,26.3549445858261,1.30261936029746,96.7521835007139,23.7695221082351,28.9403670634172
"emm_sex_main",NA,NA,"Female",NA,26.9620247610484,2.2238011247477,31.4299224082096,22.4290656558871,31.4949838662097
"emm_sex_main",NA,NA,"I prefer not to answer",NA,24.2182409938125,1.66941183978266,96.4857760193526,20.9046975873376,27.5317844002873
"emm_sex_main",NA,NA,"Intersex",NA,25.8689171144211,1.78775706335756,96.1054664998563,22.320297089623,29.4175371392192
"emm_sex_main",NA,NA,"Male",NA,26.6915947611513,1.66483917569431,74.708136428083,23.3748526681222,30.0083368541804
"emm_sex_main",NA,NA,"No matching concept",NA,25.4050815012977,1.67885550309013,94.9964879018178,22.0721303397298,28.7380326628656
