"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_employment_x_weekend","Working","Weekday",NA,NA,12.2416851507231,2.70650561081528,176.530487437018,6.90041437528807,17.5829559261581
"emm_employment_x_weekend","Student","Weekday",NA,NA,9.99869486059338,3.0875609898405,177.36133643371,3.90561083698696,16.0917788841998
"emm_employment_x_weekend","Retired","Weekday",NA,NA,13.5194052529698,2.81721411694345,178.446238940457,7.96006390991053,19.0787465960291
"emm_employment_x_weekend","Not Working","Weekday",NA,NA,12.5906656313398,1.58769421616554,145.816408121534,9.45280005101643,15.7285312116632
"emm_employment_x_weekend","Working","Weekend",NA,NA,13.2033542591319,2.25631000142762,178.741488112642,8.75092164523304,17.6557868730308
"emm_employment_x_weekend","Student","Weekend",NA,NA,8.31680416900856,2.95255897595577,178.5679075336,2.4904075427198,14.1432007952973
"emm_employment_x_weekend","Retired","Weekend",NA,NA,11.0137364477613,3.33699542235894,178.563732132313,4.42871574846327,17.5987571470594
"emm_employment_x_weekend","Not Working","Weekend",NA,NA,12.8766477051314,1.59605970397555,178.474343237761,9.72707128295617,16.0262241273066
"emm_employment_main","Working",NA,NA,NA,12.7335311832681,1.81181843113748,178.431996422399,9.15818256532757,16.3088798012086
"emm_employment_main","Student",NA,NA,NA,9.13849122443932,2.24865629536525,177.645820476048,4.70097531084026,13.5760071380384
"emm_employment_main","Retired",NA,NA,NA,12.2378799861838,2.2170169672669,178.513734182333,7.86294724874825,16.6128127236193
"emm_employment_main","Not Working",NA,NA,NA,12.736931272134,1.11940423528611,167.68171098665,10.5269895751694,14.9468729690986
"emm_weekend_main",NA,"Weekday",NA,NA,12.3031780592377,1.46022890583492,155.167145091596,9.41868511685087,15.1876710016245
"emm_weekend_main",NA,"Weekend",NA,NA,12.1787341526696,1.431226175164,178.722943240534,9.35445796587591,15.0030103394632
"emm_sex_main",NA,NA,"Female",NA,11.6561982692568,2.2451367739881,177.647468559331,7.22562808855958,16.086768449954
"emm_sex_main",NA,NA,"I prefer not to answer",NA,13.1930553846853,1.86458026589155,178.368247469627,9.51358031677283,16.8725304525977
"emm_sex_main",NA,NA,"Intersex",NA,11.9153004441737,2.00460169010992,175.513109497609,7.95907409722988,15.8715267911175
"emm_sex_main",NA,NA,"Male",NA,11.1259311056737,1.75262252884582,178.289401770615,7.66737772750365,14.5844844838438
"emm_sex_main",NA,NA,"No matching concept",NA,12.796547789988,1.8848572631096,169.571903681825,9.07574072094289,16.5173548590331
"emm_sex_main",NA,NA,"PMI: Skip",NA,13.4358477949683,2.47146093406634,178.128330969272,8.55873807036998,18.3129575195667
"emm_sex_main",NA,NA,"Sex At Birth: Sex At Birth None Of These",NA,12.7805737269278,2.33376907780285,177.958751873659,8.17515112417945,17.3859963296762
"emm_month_main",NA,NA,NA,"01",11.9764981034306,2.74765217733502,177.928231601703,6.55431883881041,17.3986773680507
"emm_month_main",NA,NA,NA,"02",12.3618261398654,2.16829059679142,178.045765454202,8.08297044331757,16.6406818364132
"emm_month_main",NA,NA,NA,"03",11.9084418826456,2.2439892227318,121.908052872027,7.46620753041246,16.3506762348787
"emm_month_main",NA,NA,NA,"04",14.5881081488228,2.497773025748,178.423517653411,9.65913067533338,19.5170856223122
"emm_month_main",NA,NA,NA,"05",12.1094098277801,3.19986768339358,178.705189410466,5.7950226427591,18.4237970128011
"emm_month_main",NA,NA,NA,"06",14.5482052902698,3.25730263522208,178.42630743079,8.12041163817922,20.9759989423604
"emm_month_main",NA,NA,NA,"07",10.8519844140375,2.61904740282828,177.843377745163,5.68357516884196,16.0203936592331
"emm_month_main",NA,NA,NA,"08",14.4956660996349,2.75804350281361,149.385315043816,9.04585087926893,19.9454813200008
"emm_month_main",NA,NA,NA,"09",11.6749384028136,2.34139474302151,177.947370510775,7.05446541100368,16.2954113946234
"emm_month_main",NA,NA,NA,"10",12.4991913403555,2.4648585241302,178.051574630064,7.63509627941338,17.3632864012976
"emm_month_main",NA,NA,NA,"11",12.7432177587196,2.01891107436526,178.345874551519,8.75919011269426,16.7272454047449
"emm_month_main",NA,NA,NA,"12",8.57489118727948,2.56614916990269,178.186658881565,3.51093776669769,13.6388446078613
"emm_month_x_weekend",NA,"Weekday",NA,"01",12.0107650398006,2.94287541006171,175.557886374555,6.20279796304701,17.8187321165542
"emm_month_x_weekend",NA,"Weekday",NA,"02",12.3960930762354,2.36820410231643,173.0110586763,7.72180180366893,17.070384348802
