"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df","conf.low","conf.high"
"emm_employment_x_weekend","Working","Weekday",NA,NA,24.8145348789982,2.87161618866817,174.550319925799,19.1469757221117,30.4820940358847
"emm_employment_x_weekend","Student","Weekday",NA,NA,23.7128937796903,3.32191276162077,174.829303195402,17.1566807861453,30.2691067732352
"emm_employment_x_weekend","Retired","Weekday",NA,NA,26.0342107189432,2.93371874223654,174.9878841268,20.2441840581205,31.8242373797659
"emm_employment_x_weekend","Not Working","Weekday",NA,NA,23.7415346093792,1.65263087507236,174.085979819606,20.4797624796818,27.0033067390765
"emm_employment_x_weekend","Working","Weekend",NA,NA,NA,NA,NA,NA,NA
"emm_employment_x_weekend","Student","Weekend",NA,NA,NA,NA,NA,NA,NA
"emm_employment_x_weekend","Retired","Weekend",NA,NA,NA,NA,NA,NA,NA
"emm_employment_x_weekend","Not Working","Weekend",NA,NA,NA,NA,NA,NA,NA
"emm_employment_main","Working",NA,NA,NA,24.2489569352881,1.91457199248507,174.836797383303,20.4703092328739,28.0276046377023
"emm_employment_main","Student",NA,NA,NA,24.1155008343188,2.43736836481267,174.927087647125,19.3050662945623,28.9259353740753
"emm_employment_main","Retired",NA,NA,NA,24.3196474329327,2.29392616194771,175.010092755112,19.7923279907811,28.8469668750843
"emm_employment_main","Not Working",NA,NA,NA,23.7825997147451,1.16637148115675,174.602508284164,21.4805979355553,26.084601493935
"emm_weekend_main",NA,"Weekday",NA,NA,24.2419107338975,1.54008696590174,174.055956650154,21.2022611161429,27.2815603516522
"emm_weekend_main",NA,"Weekend",NA,NA,NA,NA,NA,NA,NA
"emm_sex_main",NA,NA,"Female",NA,24.2150378317648,3.38772036212847,174.182535706768,17.5287722218059,30.9013034417237
"emm_sex_main",NA,NA,"I prefer not to answer",NA,27.3328616057403,1.94840625876367,175.110726450737,23.4874796623621,31.1782435491186
"emm_sex_main",NA,NA,"Intersex",NA,21.0244474815437,2.05972516724366,174.908635412015,16.9593334384943,25.0895615245931
"emm_sex_main",NA,NA,"Male",NA,24.1957580228737,2.2556568987879,174.314027734129,19.7438434754089,28.6476725703385
"emm_sex_main",NA,NA,"No matching concept",NA,21.4266994158797,1.9544807507768,174.690466892606,17.5692642599214,25.284134571838
"emm_sex_main",NA,NA,"PMI: Skip",NA,28.8272840365571,2.52763008585145,175.163605845205,23.8387542415632,33.815813831551
"emm_sex_main",NA,NA,"Sex At Birth: Sex At Birth None Of These",NA,23.5520036685726,2.44101913517057,174.987720788133,18.7343755297198,28.3696318074254
"emm_month_main",NA,NA,NA,"01",20.907933008275,2.88138517727052,176.400279584485,15.2215096047575,26.5943564117925
"emm_month_main",NA,NA,NA,"02",20.7860150999465,2.28469449541577,174.98280211422,16.2769104863942,25.2951197134987
"emm_month_main",NA,NA,NA,"03",25.6168584947645,2.31046922277381,173.632209556186,21.0566375227956,30.1770794667334
"emm_month_main",NA,NA,NA,"04",22.3152142476514,2.61634762088667,175.199089323097,17.1515988332913,27.4788296620114
"emm_month_main",NA,NA,NA,"05",22.2127773067425,3.47197784591548,175.11801233491,15.3604707144757,29.0650838990094
"emm_month_main",NA,NA,NA,"06",24.5165788472365,3.41262042454303,175.003604138135,17.7813896152215,31.2517680792515
"emm_month_main",NA,NA,NA,"07",23.3652568509969,2.79817894579943,174.894613840518,17.8427128430201,28.8878008589737
"emm_month_main",NA,NA,NA,"08",24.6043148746488,2.63029899326409,174.646289833451,19.4130507985793,29.7955789507182
"emm_month_main",NA,NA,NA,"09",24.3892696222304,2.52468750314099,174.901009508175,19.4064952677289,29.3720439767319
"emm_month_main",NA,NA,NA,"10",23.8839760567592,2.41013587827675,174.828123288461,19.1272692921588,28.6406828213596
"emm_month_main",NA,NA,NA,"11",27.2804765408804,2.07028771132385,175.271856287988,23.1945750395781,31.3663780421826
"emm_month_main",NA,NA,NA,"12",26.2708681320514,2.73176342156118,174.909821757909,20.8794064462038,31.6623298178991
"emm_month_x_weekend",NA,"Weekday",NA,"01",21.124234290638,3.09402150883825,176.07237377165,15.0180938222973,27.2303747589787
"emm_month_x_weekend",NA,"Weekday",NA,"02",21.0023163823095,2.50139710572836,174.713422027244,16.065471500038,25.9391612645809
"emm_month_x_weekend",NA,"Weekday",NA,"03",25.8331597771275,2.53140060157564,172.994577297269,20.836752724389,30.8295668298659
"emm_month_x_weekend",NA,"Weekday",NA,"04",22.5315155300144,2.78835272413965,175.022975847219,17.028392875248,28.0346381847808
"emm_month_x_weekend",NA,"Weekday",NA,"05",22.4290785891055,3.63133084699935,174.978999595199,15.262232787114,29.5959243910971
"emm_month_x_weekend",NA,"Weekday",NA,"06",24.7328801295995,3.58869824146445,174.906132727844,17.6501540922545,31.8156061669445
"emm_month_x_weekend",NA,"Weekday",NA,"07",23.5815581333599,2.97891743523139,174.667856323472,17.7022517179838,29.460864548736
"emm_month_x_weekend",NA,"Weekday",NA,"08",24.8206161570118,2.817964104166,174.602937612108,19.2589590220686,30.3822732919549
"emm_month_x_weekend",NA,"Weekday",NA,"09",24.6055709045934,2.82177531475118,174.793083578458,19.0364340763194,30.1747077328674
"emm_month_x_weekend",NA,"Weekday",NA,"10",24.1002773391222,2.63302970914848,174.728689369825,18.9036409100579,29.2969137681865
