"analysis","employment_status","is_weekend_factor","sex_concept","month","estimate","SE","df"
"emm_employment_x_weekend","Employed For Wages","Weekday",NA,NA,3.14442256720317,0.116294862582352,Inf
"emm_employment_x_weekend","Homemaker","Weekday",NA,NA,3.7270569082772,0.365223682562432,Inf
"emm_employment_x_weekend","Out Of Work Less Than One","Weekday",NA,NA,3.71770130852625,0.499737234224281,Inf
"emm_employment_x_weekend","Out Of Work One Or More","Weekday",NA,NA,3.06125425083214,0.438971405361934,Inf
"emm_employment_x_weekend","Retired","Weekday",NA,NA,3.22490483687163,0.223325450236462,Inf
"emm_employment_x_weekend","Self Employed","Weekday",NA,NA,3.08734366945526,0.261859176483027,Inf
"emm_employment_x_weekend","Student","Weekday",NA,NA,3.76364569378781,0.285910380790262,Inf
"emm_employment_x_weekend","Unable To Work","Weekday",NA,NA,3.94215529174393,0.305399183145289,Inf
"emm_employment_x_weekend","Employed For Wages","Weekend",NA,NA,3.86240285512029,0.116640575696919,Inf
"emm_employment_x_weekend","Homemaker","Weekend",NA,NA,4.43852096123127,0.365864583470205,Inf
"emm_employment_x_weekend","Out Of Work Less Than One","Weekend",NA,NA,4.4161696909874,0.500503047412288,Inf
"emm_employment_x_weekend","Out Of Work One Or More","Weekend",NA,NA,3.81878091987938,0.440034622108293,Inf
"emm_employment_x_weekend","Retired","Weekend",NA,NA,3.95495018232488,0.223764318813522,Inf
"emm_employment_x_weekend","Self Employed","Weekend",NA,NA,3.82367956280877,0.262485979402468,Inf
"emm_employment_x_weekend","Student","Weekend",NA,NA,4.52707495928187,0.286548656639012,Inf
"emm_employment_x_weekend","Unable To Work","Weekend",NA,NA,4.67873548035397,0.306130497767049,Inf
"emm_employment_main","Employed For Wages",NA,NA,NA,3.34961936447814,0.11622730947016,Inf
"emm_employment_main","Homemaker",NA,NA,NA,3.93039138339021,0.365141072881797,Inf
"emm_employment_main","Out Of Work Less Than One",NA,NA,NA,3.91732165649287,0.49960163926831,Inf
"emm_employment_main","Out Of Work One Or More",NA,NA,NA,3.27775329586547,0.438736028467888,Inf
"emm_employment_main","Retired",NA,NA,NA,3.43354979465069,0.223249281872175,Inf
"emm_employment_main","Self Employed",NA,NA,NA,3.2977864486499,0.26173608527743,Inf
"emm_employment_main","Student",NA,NA,NA,3.98183168477051,0.285781050148106,Inf
"emm_employment_main","Unable To Work",NA,NA,NA,4.15266788985592,0.305260841566074,Inf
"emm_weekend_main",NA,"Weekday",NA,NA,3.3224183650611,0.083118328590118,Inf
"emm_weekend_main",NA,"Weekend",NA,NA,4.04925395084623,0.0834147107057527,Inf
"emm_sex_main",NA,NA,"Female",NA,3.61820514281928,0.0974472853250917,Inf
"emm_sex_main",NA,NA,"Male",NA,3.42125125613896,0.118411682452891,Inf
"emm_sex_main",NA,NA,"Other",NA,3.15089899224238,0.385742924340449,Inf
"emm_month_main",NA,NA,NA,"01",3.51035960175759,0.0842061497101751,Inf
"emm_month_main",NA,NA,NA,"02",3.52851685036043,0.0840522604122088,Inf
"emm_month_main",NA,NA,NA,"03",3.52214846130501,0.0841004756214128,Inf
"emm_month_main",NA,NA,NA,"04",3.5296851837251,0.0845270792178291,Inf
"emm_month_main",NA,NA,NA,"05",3.53555973770732,0.0846692221644067,Inf
"emm_month_main",NA,NA,NA,"06",3.55521632127615,0.0846349273224306,Inf
"emm_month_main",NA,NA,NA,"07",3.5450928695094,0.0846191041046514,Inf
"emm_month_main",NA,NA,NA,"08",3.54947866700524,0.0848299041129396,Inf
"emm_month_main",NA,NA,NA,"09",3.52454585955584,0.0850191070681486,Inf
"emm_month_main",NA,NA,NA,"10",3.53146727019261,0.0848296117565217,Inf
"emm_month_main",NA,NA,NA,"11",3.54083767341768,0.0846177686918034,Inf
"emm_month_main",NA,NA,NA,"12",3.49789997220297,0.0843400243149005,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"01",3.30262411721038,0.0842628946572277,Inf
"emm_month_x_weekend",NA,"Weekday",NA,"02",3.32078136581323,0.0841075908114892,Inf
